id,kab_kota,desa,lat,long,pendidikan_sd,pendidikan_smp,pendidikan_sma,pendidikan_pt,kesehatan_rs,keseharan_posyandu,kesehatan_puskesmas,klb_gizi,klb_diare,klb_dbd,klb_covid,sosial_tawuran,sosial_bundir_lk,sosial_bundir_pr,pemukiman_nonlistrik,pemukiman_kumuh,pemukiman_bantaran_sungai,bencana_banjir,bencana_longsor,ekonomi_umkm,ekonomi_koperasi,ekonomi_pasar
3213152004,Subang,Compreng,6.36966087,107.878425,3,6,3,1,0,9,1,0,0,0,60,0,0,0,0,0,0,0,0,54,0,6
3213152001,Subang,Jatimulya,6.37611319,107.822223,1,3,0,0,0,6,0,0,0,0,19,0,0,0,0,0,0,0,0,10,0,1
3213082018,Subang,Nangerang,6.42558691,107.765347,0,1,0,0,0,6,1,0,0,0,10,0,0,0,0,0,0,0,0,14,0,4
3213082001,Subang,Cicadas,6.41782808,107.788325,5,4,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,7
3213082002,Subang,Kihiyang,6.41966523,107.811187,3,2,0,0,0,6,1,0,0,0,70,0,0,0,0,0,0,1,0,7,0,1
3213082014,Subang,Karangsari,6.44085933,107.819637,4,2,2,0,0,6,0,0,0,0,20,0,0,0,0,0,0,0,0,8,1,0
3213082010,Subang,Citrajaya,6.39735634,107.810152,3,2,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,1,0,9,0,1
3213082003,Subang,Binong,6.40586877,107.793894,3,5,2,3,0,8,0,0,0,0,44,0,0,0,0,0,0,1,0,6,0,15
3213082004,Subang,Kediri,6.38072836,107.790331,2,3,0,0,0,5,0,0,0,0,33,0,1,0,0,0,0,0,0,4,0,3
3213082011,Subang,Mulyasari,6.36358311,107.805827,2,5,2,2,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,9,1,6
3213082016,Subang,Karangwangi,6.40017896,107.770734,2,2,1,1,0,6,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,2
3213252001,Subang,Tanjungrasa,6.35256467,107.752384,0,4,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,3
3213252002,Subang,Wanajaya,6.34151948,107.769409,0,4,1,0,0,7,1,0,0,0,3,0,0,0,0,0,0,0,0,5,0,2
3213252003,Subang,Gardumukti,6.31439031,107.805541,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
3213252004,Subang,Mariuk,6.31583506,107.807222,2,3,1,1,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0,13,0,2
3213252005,Subang,Kertajaya,6.32888685,107.817501,0,3,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,2
3213252006,Subang,Tambakdahan,6.34972423,107.815833,0,3,1,1,0,10,1,0,0,0,6,0,0,0,0,0,0,0,0,12,0,4
3213252008,Subang,Bojongkeding,6.35639058,107.8525,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
3213252009,Subang,Bojonegara,6.3558332,107.854721,1,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
3213252007,Subang,Rancaudik,6.32305434,107.821946,3,4,1,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,11,1,6
3213092006,Subang,Sukamandijaya,6.34283046,107.659751,7,14,4,5,0,21,0,0,0,0,3,0,0,0,0,90,0,1,0,3,0,21
3213092002,Subang,Ciasem Tengah,6.32602856,107.696668,1,7,1,1,0,10,1,0,0,0,0,0,0,0,0,65,0,2,0,14,1,6
3213092003,Subang,Dukuh,6.33454099,107.705421,2,4,1,1,0,8,1,0,0,0,10,0,0,0,0,100,0,5,0,26,0,1
3213092009,Subang,Jatibaru,6.34320948,107.729469,1,6,0,0,0,8,1,0,0,0,4,0,0,0,0,95,0,1,0,11,0,0
3213092004,Subang,Ciasem Hilir,6.31389089,107.701809,5,8,1,1,0,11,1,0,0,0,4,0,0,0,0,136,0,2,0,5,0,6
3213092007,Subang,Ciasem Baru,6.31583952,107.679719,3,8,2,4,0,11,0,0,0,0,0,0,0,0,0,30,0,1,0,6,0,4
3213092001,Subang,Ciasem Girang,6.33327906,107.673222,4,9,4,3,0,12,2,0,0,0,0,0,0,0,0,86,0,0,0,4,0,16
3213092005,Subang,Sukahaji,6.30453124,107.58074,2,4,1,1,0,10,0,0,0,0,0,0,0,0,0,85,0,1,0,1,0,2
3213092008,Subang,Pinangsari,6.28228924,107.591772,1,4,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3213112002,Subang,Rancasari,6.30034733,107.812256,7,6,2,2,2,6,1,0,0,30,4,0,0,0,0,20,57,3,0,39,3,22
3213112004,Subang,Pamanukan,6.28451681,107.808884,4,7,8,4,0,12,0,0,0,0,0,0,0,0,0,20,20,2,0,37,2,25
3213112006,Subang,Pamanukan Hilir,6.27426052,107.799416,1,4,0,0,0,8,0,0,0,0,4,0,0,0,0,70,40,1,0,7,2,3
3213112010,Subang,Lengkongjaya,6.26984167,107.811844,2,5,0,0,0,7,0,0,0,0,0,0,0,0,0,102,15,1,0,53,0,2
3213112007,Subang,Pamanukan Sebrang,6.27019119,107.835602,2,1,1,0,0,6,0,5,0,0,0,0,0,0,0,150,15,1,0,125,0,0
3213112009,Subang,Mulyasari,6.28693199,107.830307,1,5,0,1,0,14,0,35,0,0,0,0,0,0,0,99,99,6,0,33,0,20
3213112003,Subang,Rancahilir,6.29770899,107.8291,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,87,0,1,0,37,0,0
3213112011,Subang,Bongas,6.31169653,107.83535,1,2,0,0,0,6,0,20,0,0,0,0,1,0,0,27,0,1,0,26,0,0
3213242004,Subang,Mandalawangi,6.30752775,107.726499,2,4,1,0,0,7,1,3,0,0,10,0,0,0,0,0,0,2,0,0,0,2
3213242005,Subang,Curugreja,6.32071777,107.759354,0,3,0,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,2
3213242002,Subang,Batangsari,6.29946124,107.752237,4,5,2,1,0,6,0,0,0,0,13,0,0,0,0,0,30,0,0,0,0,3
3213242007,Subang,Sukasari,6.29203684,107.783611,2,6,1,1,0,8,1,0,0,0,10,0,0,0,0,0,0,0,0,11,4,3
3213242006,Subang,Sukareja,6.30536063,107.793149,2,4,1,1,0,5,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,2
3213242001,Subang,Anggasari,6.26993753,107.767389,1,3,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
3213242003,Subang,Sukamaju,6.29700428,107.74372,0,2,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,1,0,21,3,1
3213102005,Subang,Pusakaratu,6.28467486,107.875496,4,5,2,3,0,8,1,0,0,0,64,0,0,0,0,0,0,0,0,8,2,5
3213102006,Subang,Gempol,6.26873803,107.87876,0,3,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,5,1,4
3213102007,Subang,Kalentambo,6.26736463,107.882389,2,6,1,0,0,6,1,6,0,0,8,0,0,0,0,0,0,0,0,15,0,1
3213102014,Subang,Kotasari,6.27813782,107.857677,1,3,1,1,0,4,0,0,0,0,32,0,0,0,0,0,0,1,0,7,0,4
3213102012,Subang,Rancadaka,6.25397841,107.866417,0,5,0,0,0,9,1,0,0,0,10,0,0,0,0,0,0,1,0,6,0,2
3213102008,Subang,Patimban,6.25017926,107.903798,0,5,1,1,0,6,0,0,0,0,65,0,0,0,0,0,0,1,0,5,2,3
3213102015,Subang,Mundusari,6.27415138,107.845633,0,4,1,0,0,4,0,0,0,0,24,0,0,0,0,0,0,0,0,3,0,3
3213302004,Subang,Bojong Tengah,6.19900215,107.525001,1,4,2,1,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,10,0,1
3213302005,Subang,Bojongjaya,6.18540189,107.521002,2,2,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,1,0,30,0,2
3213302006,Subang,Cigugur,6.32245237,107.901461,3,3,1,0,0,6,1,0,0,0,3,0,0,0,0,0,0,0,0,20,0,1
3213302007,Subang,Cigugur Kaler,6.316223,107.900007,0,2,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,17,0,2
3213302008,Subang,Rangdu,6.31340485,107.921888,1,3,1,0,0,5,1,0,0,0,3,0,0,0,0,0,0,1,0,23,0,1
3213302003,Subang,Karanganyar,6.29790501,107.912283,5,6,0,0,0,5,2,0,0,0,3,0,0,0,0,0,0,2,0,19,0,6
3213302001,Subang,Kebondanas,6.29114056,107.894532,5,6,2,2,0,7,0,1,0,0,5,0,0,0,0,35,0,2,0,23,4,3
3213302002,Subang,Pusakajaya,6.29463577,107.870415,4,7,2,2,0,11,0,0,0,0,5,0,0,0,0,0,0,1,0,24,0,16
3213212001,Subang,Tegalurung,6.23364491,107.793047,0,3,0,0,0,6,0,0,0,0,35,0,0,0,0,0,0,1,0,6,2,1
3213212004,Subang,Mayangan,6.21835911,107.793787,2,1,0,0,0,3,0,5,0,0,1,0,0,0,0,0,0,1,0,8,2,2
3213212005,Subang,Legonwetan,6.23067961,107.796008,1,2,0,1,0,5,0,0,0,0,6,0,0,0,0,0,0,1,0,3,0,1
3213212003,Subang,Legonkulon,6.24159103,107.8023,2,3,2,0,0,9,1,0,0,0,1,0,0,0,0,0,0,1,0,32,0,2
3213212006,Subang,Pangarengan,6.23722557,107.817438,1,2,0,0,0,8,0,0,0,0,25,0,0,0,0,0,0,0,0,44,1,1
3213212002,Subang,Bobos,6.24837778,107.808226,1,5,1,0,0,8,0,0,0,2,1,0,0,1,0,0,0,1,0,22,0,2
3213212007,Subang,Karangmulya,6.26272271,107.816368,1,4,0,0,0,6,0,0,0,0,24,0,0,0,0,0,0,2,0,18,0,1
3213132007,Subang,Cilamaya Hilir,6.25277891,107.58334,0,2,1,0,0,4,0,0,0,1,0,0,0,0,0,13,83,1,0,10,0,0
3213132005,Subang,Cilamaya Girang,6.25727369,107.603499,4,6,1,1,0,10,1,0,0,0,3,0,0,0,0,0,200,2,0,16,1,2
3213132008,Subang,Rawamekar,6.26710154,107.630704,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,1,0,11,0,0
3213132004,Subang,Rawameneng,6.25961471,107.620337,0,4,1,0,0,8,1,0,0,0,13,0,0,0,0,0,0,1,0,0,1,4
3213132006,Subang,Jayamukti,6.26180859,107.638891,0,3,1,1,0,8,0,0,0,0,4,0,0,0,0,0,0,1,0,11,1,1
3213132003,Subang,Blanakan,6.27918125,107.659412,2,6,2,2,0,9,1,0,0,0,19,1,0,0,0,30,8,0,0,13,3,9
3213132009,Subang,Langensari,6.27918125,107.686938,0,3,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0
3213132002,Subang,Muara,6.28249882,107.704168,1,5,1,0,0,7,0,0,0,0,10,0,0,0,0,0,30,1,0,41,2,3
3213132001,Subang,Tanjungtiga,6.28256125,107.079172,2,6,1,0,0,10,0,0,0,0,22,0,0,0,0,0,10,1,0,21,2,0
3214032002,Purwakarta,Jatimekar,6.51895157,107.394591,1,4,0,0,0,5,0,0,0,0,1,0,0,0,15,0,0,0,2,21,0,11
3214032001,Purwakarta,Cikaobandung,6.50804015,107.397516,4,5,1,1,0,6,0,0,0,0,1,0,0,0,77,0,24,0,1,25,0,0
3214032003,Purwakarta,Jatiluhur,6.52727671,107.415504,1,3,0,0,0,5,0,0,0,0,5,0,0,0,0,50,0,0,0,13,0,2
3214032004,Purwakarta,Cilegong,6.53395645,107.418313,2,2,1,1,0,5,1,1,0,5,3,0,0,0,0,0,0,0,0,24,0,2
3214032005,Purwakarta,Kembangkuning,6.5450061,107.423985,5,5,1,0,1,8,0,2,0,0,14,0,0,0,0,0,0,0,0,23,2,6
3214032006,Purwakarta,Cibinong,6.56575876,107.4075,2,4,2,0,0,4,1,6,0,0,6,0,0,0,0,0,0,0,0,16,0,0
3214032010,Purwakarta,Parakanlima,6.59063162,107.444038,3,3,1,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0
3214032009,Purwakarta,Cisalada,6.58380474,107.442089,2,5,1,1,0,6,0,1,0,0,14,0,0,0,0,0,0,0,0,14,0,0
3214032008,Purwakarta,Mekargalih,6.57005287,107.431664,3,4,1,3,0,10,0,0,0,0,44,0,0,0,0,0,0,0,0,23,0,5
3214032007,Purwakarta,Bunder,6.56094293,107.430629,1,5,0,1,0,9,1,0,0,5,20,9,0,0,0,0,3,0,0,25,2,8
3214152005,Purwakarta,Parungbanteng,6.61415338,107.257531,0,2,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3214152004,Purwakarta,Sukasari,6.59931795,107.291398,0,3,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
3214152003,Purwakarta,Ciririp,6.58484371,107.29043,2,3,1,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0
3214152002,Purwakarta,Kertamanah,6.53902644,107.294105,2,1,1,1,0,6,1,0,0,0,2,0,0,0,0,0,0,0,0,28,0,1
3214152001,Purwakarta,Kutamanah,6.49752113,107.317042,1,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1
3214072004,Purwakarta,Tegaldatar,6.71389009,107.302778,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,205,0,0,12,0,0
3214072003,Purwakarta,Sinargalih,6.70722374,107.313613,1,2,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
3214072002,Purwakarta,Citamiang,6.69694551,107.318336,3,2,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3214072005,Purwakarta,Cijati,6.6894453,107.320833,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
3214072001,Purwakarta,Gunungkarung,6.68305541,107.303612,2,2,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
3214072008,Purwakarta,Pasirjambu,6.70055738,107.273334,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3214072006,Purwakarta,Ciramahilir,6.69083208,107.260554,4,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
3214072007,Purwakarta,Sukamukti,6.6419425,107.276389,0,3,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3214082007,Purwakarta,Sukahaji,6.65717924,107.323744,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
3214082008,Purwakarta,Karoya,6.66755557,107.354637,2,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
3214082009,Purwakarta,Cadassari,6.66755557,107.354637,3,2,2,1,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,12,0,1
3214082010,Purwakarta,Cadasmekar,6.66456798,107.358191,2,2,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,1
3214082002,Purwakarta,Citalang,6.6496612,107.346584,2,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,1
3214082001,Purwakarta,Batutumpang,6.64641497,107.353883,3,4,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1
3214082003,Purwakarta,Tegalwaru,6.588246,107.342308,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
3214082004,Purwakarta,Tegalsari,6.64405165,107.334678,2,3,2,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
3214082005,Purwakarta,Warungjeruk,6.588246,107.342308,3,3,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2
3214082006,Purwakarta,Galumpit,6.65023642,107.313462,1,1,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0
3214082011,Purwakarta,Cisarua,6.6113932,107.330857,3,4,1,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214082012,Purwakarta,Sukamulya,6.60450834,107.345986,4,5,1,0,0,5,1,2,15,4,9,0,0,0,0,0,0,0,0,26,0,0
3214082013,Purwakarta,Pasanggrahan,6.588246,107.342308,1,2,1,0,0,4,0,15,5,5,0,0,1,0,0,0,0,0,0,10,0,0
3214042008,Purwakarta,Rawasari,6.65865967,107.365629,2,2,1,1,0,4,1,0,0,0,1,0,0,0,0,7,0,0,0,12,0,0
3214042005,Purwakarta,Gandasoli,6.67308486,107.375314,4,2,0,0,0,4,0,0,0,0,5,0,0,0,0,30,0,0,0,29,0,0
3214042012,Purwakarta,Gandamekar,6.67002592,107.384727,2,4,0,0,0,4,1,0,0,6,2,0,1,0,0,0,0,0,0,15,0,0
3214042003,Purwakarta,Cibogohilir,6.65039695,107.391991,4,4,3,4,0,7,0,1,0,0,22,0,0,0,0,0,0,0,0,93,0,0
3214042002,Purwakarta,Palinggihan,6.64546965,107.394515,3,2,3,1,0,4,0,0,0,15,32,0,0,0,0,0,0,0,0,20,0,2
3214042011,Purwakarta,Babakan Sari,6.64117553,107.394212,2,1,0,0,0,4,0,1,0,2,1,0,1,0,0,8,0,0,0,30,0,1
3214042001,Purwakarta,P L E R E D,6.64592893,107.386399,3,4,2,1,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,9
3214042010,Purwakarta,Sindangsari,6.64366817,107.384504,2,2,1,1,0,5,1,0,0,0,12,0,0,0,0,11,0,0,0,4,0,3
3214042006,Purwakarta,Citeko,6.64558112,107.374105,2,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,6
3214042013,Purwakarta,Citekokaler,6.64273622,107.379349,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
3214042004,Purwakarta,Linggarsari,6.6343977,107.382636,2,1,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0
3214042014,Purwakarta,Pamoyanan,6.64062706,107.364322,2,3,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,1
3214042007,Purwakarta,Liunggunung,6.63012142,107.382029,1,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
3214042009,Purwakarta,Anjun,6.63823698,107.3915,2,2,0,0,0,4,0,0,0,3,10,0,0,0,0,0,0,0,0,124,2,16
3214042016,Purwakarta,Cibogo Girang,6.66111217,107.390216,0,3,1,1,0,7,1,0,0,0,3,0,0,0,0,0,0,0,0,16,0,1
3214042015,Purwakarta,Sempur,6.66058154,107.39847,1,2,1,1,0,4,0,0,0,8,9,1,0,0,0,0,0,0,0,66,0,2
3214052007,Purwakarta,Cianting,6.63520479,107.404485,2,5,0,1,0,10,0,0,8,8,3,0,0,0,0,0,10,0,0,16,0,1
3214052008,Purwakarta,Pasirmunjul,6.63857142,107.426955,0,1,0,0,0,5,0,0,0,0,0,0,0,0,40,0,50,0,1,7,0,0
3214052010,Purwakarta,Cibodas,6.62825306,107.409462,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
3214052006,Purwakarta,Cianting Utara,6.62794092,107.400945,2,2,0,0,0,4,1,4,0,4,3,0,0,0,0,0,0,0,0,18,0,3
3214052001,Purwakarta,Sukatani,6.60839222,107.413573,5,5,2,3,0,10,1,10,5,10,23,0,0,0,0,0,0,0,0,25,0,30
3214052002,Purwakarta,Malangnengah,6.60122644,107.406501,4,2,0,0,0,5,0,3,5,2,3,0,0,0,0,0,0,0,0,5,1,1
3214052003,Purwakarta,Cilalawi,6.62054773,107.399036,0,0,0,0,0,5,0,0,5,3,5,0,0,0,0,0,0,0,0,15,0,0
3214052004,Purwakarta,Sukamaju,6.60891839,107.393257,2,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1
3214052005,Purwakarta,Cipicung,6.61277106,107.382992,2,1,0,0,0,5,1,6,0,0,0,0,0,0,0,0,31,0,0,16,0,0
3214052009,Purwakarta,Tajursindang,6.58784468,107.385717,2,6,1,0,0,5,1,0,0,0,0,0,0,0,0,0,12,0,0,13,0,1
3214052014,Purwakarta,Sindanglaya,6.58424173,107.370663,2,3,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,45,1,0
3214052013,Purwakarta,Panyindangan,6.5731787,107.341349,1,5,1,1,0,10,0,0,4,0,0,0,0,0,0,0,0,0,1,13,0,0
3214052012,Purwakarta,Sukajaya,6.5942212,107.424279,5,3,2,2,0,6,0,0,0,3,5,0,0,0,0,0,0,0,0,14,1,42
3214052011,Purwakarta,Cijantung,6.58326519,107.428993,4,1,1,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,11,1,2
3214062010,Purwakarta,Pasirangin,6.73126275,107.491531,2,3,1,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
3214062004,Purwakarta,Nangewer,6.70838756,107.476371,2,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,27,0,0
3214062014,Purwakarta,Neglasari,6.70057076,107.480393,1,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1
3214062006,Purwakarta,Linggasari,6.69782841,107.460897,2,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
3214062007,Purwakarta,Sawit,6.69310622,107.438241,3,2,2,1,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,30,0,10
3214062012,Purwakarta,Sirnamanah,6.70222062,107.418335,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,46,0,0,14,0,0
3214062002,Purwakarta,Depok,6.68999823,107.400833,2,4,1,0,1,10,1,2,0,0,0,0,0,0,0,0,121,0,0,21,0,0
3214062011,Purwakarta,Legoksari,6.68194509,107.394167,1,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0
3214062005,Purwakarta,Mekarsari,6.67944354,107.375278,0,3,1,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,20,0,0
3214062009,Purwakarta,Gununghejo,6.66500051,107.415557,2,2,1,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,1
3214062001,Purwakarta,Darangdan,6.68555696,107.429443,4,3,2,1,0,10,1,0,0,0,3,0,0,0,0,0,0,0,0,17,1,2
3214062013,Purwakarta,Sadarkarya,6.68739411,107.444733,0,3,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9
3214062008,Purwakarta,Linggamukti,6.67963974,107.451524,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
3214062003,Purwakarta,Cilingga,6.68725142,107.466391,0,3,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
3214062015,Purwakarta,Nagrak,6.65250165,107.4075,2,5,2,1,0,7,0,0,0,0,4,0,0,0,0,0,53,0,0,17,0,2
3214112007,Purwakarta,Cibingbin,6.71329257,107.508913,0,3,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214112002,Purwakarta,Bojong Timur,6.71794341,107.519236,2,4,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
3214112014,Purwakarta,Pasanggrahan,6.71847851,107.526482,1,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214112004,Purwakarta,Cihanjawar,6.72035579,107.530143,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0
3214112003,Purwakarta,Cikeris,6.70402656,107.521095,2,2,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
3214112001,Purwakarta,Bojong Barat,6.71003297,107.502817,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,18
3214112009,Purwakarta,Pangkalan,6.71466152,107.496133,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2
3214112011,Purwakarta,Sukamanah,6.71329257,107.508913,2,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,3
3214112010,Purwakarta,Pawenang,6.69822973,107.517305,1,3,0,1,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0
3214112013,Purwakarta,Sindangsari,6.68489256,107.524872,0,2,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3214112012,Purwakarta,Sindangpanon,6.67837335,107.51702,0,6,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
3214112005,Purwakarta,Cipeundeuy,6.68759031,107.493895,2,2,1,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,3,1,0
3214112006,Purwakarta,Cileunca,6.67772232,107.484544,1,2,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
3214112008,Purwakarta,Kertasari,6.67298676,107.47621,0,3,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0
3214092008,Purwakarta,Nangerang,6.69412736,107.535627,1,2,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,1,13,1,0
3214092004,Purwakarta,Simpang,6.6899581,107.540247,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
3214092012,Purwakarta,Sakambang,6.70280031,107.537005,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
3214092005,Purwakarta,Nagrog,6.69868456,107.539966,2,3,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,1
3214092006,Purwakarta,Cibuntu,6.68969947,107.551056,0,4,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,13,0,0
3214092010,Purwakarta,Sumurugul,6.69252208,107.555301,0,2,0,0,0,2,0,15,0,0,4,0,0,0,0,0,0,0,0,10,0,0
3214092011,Purwakarta,Raharja,6.68747438,107.548612,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,39,0,0
3214092001,Purwakarta,Wanayasa,6.6812896,107.557571,1,3,2,1,0,5,1,0,0,0,5,0,0,0,0,0,0,0,0,49,3,8
3214092007,Purwakarta,Babakan,6.67838673,107.567153,3,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,23,2,1
3214092003,Purwakarta,Wanasari,6.66709183,107.547975,1,3,2,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,24,1,2
3214092014,Purwakarta,Legokhuni,6.65009308,107.536736,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1
3214092009,Purwakarta,Ciawi,6.65027809,107.521835,3,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
3214092002,Purwakarta,Sukadami,6.64353885,107.523949,2,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,2
3214092013,Purwakarta,Taringgul Tonggoh,6.63858033,107.52345,0,5,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,1
3214092015,Purwakarta,Taringgul Tengah,6.63244015,107.526469,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
3214172009,Purwakarta,Pusakamulya,6.67564884,107.585351,2,3,0,1,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,5
3214172003,Purwakarta,Parakan Garokgek,6.66419787,107.593248,1,2,1,1,0,5,1,0,0,0,12,0,0,0,0,0,0,0,0,11,0,0
3214172002,Purwakarta,Ciracas,6.64839036,107.579429,1,2,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,1,10,0,2
3214172001,Purwakarta,Kiarapedes,6.64635701,107.57332,3,2,1,0,0,5,1,0,0,0,5,0,0,0,0,0,0,0,0,9,0,1
