ID;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;Y
26598;3;8499;11;0.577360067;0.233834587;16422;0.152073387;0;0;7.3;5.7;0
26599;62;51726;69;0.795732617;1;21158;1;0;0;20;8.3;0
26600;43;4274;15;0.752379339;1;328;1;86;9322;2.7;2;1
26601;11;13976;30;0.677247624;0.619585313;25511;0.523262127;965;19586;10.7;7.7;0
26602;1231;37183;209;0.735182384;1;5489;0.910344222;99;160;9.7;4.3;0
26603;259;44268;86;0.700605612;0.89875085;32672;0.66471539;59;95;30;11;0
26604;9;8370;4;0.612820513;1;633;0.851851852;2155;27636;5.3;4.7;0
26605;2;4896;6;0.781531532;0.913288288;17931;0.918133976;0;0;12.7;5.3;1
26606;55;16806;33;0.762769623;0.996527778;3806;0.821049729;0;0;11.7;4.3;0
26607;129;15558;25;0.776393043;0.990740741;1317;0.8;218;11742;8.3;5.7;0
26608;0;160;1;1;1;75;1;1852;19667;0.3;0.3;0
26609;10;9298;7;0.777142857;1;7792;0.960801651;5;1439;4.7;3.7;0
26610;16;5541;6;0.841025641;0.797435897;250;0.583333333;2666;48456;4;2.7;1
26611;151;34345;31;0.682057057;0.931199056;27994;0.683098;0;0;8;5.3;0
26612;58;33526;43;0.765583981;0.929447827;472;0.838095238;0;0;9.3;2;0
26613;0;0;0;0;0;0;0;189;20601;8.3;2.7;0
26614;186;38160;48;0.805096231;0.989082053;4722;1;1230;24928;11.3;6.3;1
26615;85;77514;70;0.717495137;0.811183481;22319;0.707735247;488;34152;15.3;13.3;0
26616;11;18181;17;0.77262722;0.78269587;5753;0.341568732;349;19053;4.3;2;0
26617;20;33587;28;0.77106811;0.897667803;2331;0.921296296;1;3695;4.3;2.3;0
26618;9;6547;6;0.820634921;0.947619048;197;1;1687;44900;3.3;3;0
26619;380;36345;150;0.709689001;1;2292;1;0;0;19.7;6;0
26620;24;39558;45;0.722697368;1;0;0;0;0;6;2.3;0
26621;4;11505;6;0.813131313;0.168350168;642;0.5;75;9857;4.3;1.7;0
26622;150;37756;80;0.722321921;0.976643746;4904;0.880952381;0;0;19;6.7;0
26623;0;96;0;1;1;0;0;1332;33334;1.3;1.3;1
26624;6;7317;4;0.819923372;0.833333333;5797;0.797647117;295;5586;4.7;3.7;0
26625;10;4582;2;0.666666667;1;412;0.601851852;1271;21399;4;2.7;0
26626;291;242579;164;0.852357075;0.859000173;15781;0.727564044;62;100;14;6.7;1
26627;103;62957;41;0.759045584;0.930508072;636;0.257936508;442;34018;3;3;0
26628;14;20401;24;0.812566845;0.955637255;350;0.75;0;0;3.7;2.3;0
26629;167;14251;43;0.796349617;1;8894;1;227;5000;10;6.3;0
26630;68;11395;20;0.554567981;0.993464052;836;0.981481482;210;14430;7;6.3;0
26631;669;89244;121;0.774342441;0.983580854;24933;0.900190141;1612;34462;28;7;0
26632;52;18959;15;0.683974359;0.975058275;5003;0.905500584;0;0;6.7;4.3;0
26633;78;10333;8;0.650793651;1;5486;0.465689866;2902;45130;8.3;5.7;0
26634;0;1383;3;0.654761905;0.944444444;4028;0.891025641;1696;63840;7;5.3;0
26635;1;4001;2;0.577777778;0.733333333;3469;0.482298832;2729;28414;2.3;1;1
26636;25;10084;5;0.538011696;0.590643275;3681;0.538159372;86;10138;6;3.7;0
26637;82;32919;36;0.77469705;0.987076366;1394;0.426262626;0;0;10.3;2.3;0
26638;12;27293;25;0.731462387;0.984848485;2881;0.976901633;0;0;4.7;3;0
26639;1;3003;2;0.606481482;0.921296296;1694;0.83531746;1123;22395;3.3;2.7;0
26640;46;38705;52;0.703242316;1;794;1;426;690;12.3;4.7;0
26641;19;1851;5;0.302552553;1;3189;0.933847098;189;19115;6.7;2.3;0
26642;1;2630;2;0.375;0.5;1683;0.885380117;5168;113879;3.3;2.3;1
26643;12;7388;10;0.719793564;0.962962963;800;0.8;3136;33000;1;0.7;0
26644;54;9681;11;0.837944664;0.893043478;16217;0.750483587;0;0;6.7;2.3;0
26645;11;28683;13;0.674537037;0.581565657;1147;0.58974359;6661;92444;5.3;2.7;1
26646;19;29346;17;0.736892911;0.826365008;525;1;228;370;6.3;5;0
26647;65;12217;8;0.816764133;0.95711501;9933;0.575336903;8;13;4;1.7;0
26648;16;16129;8;0.844750021;0.804345981;619;0.680555556;0;0;2.7;1.7;0
26649;121;61120;127;0.815640606;0.951485919;1581;0.739087302;0;0;2.3;1;1
26650;8;10349;5;0.596491228;0.19326093;353;0.555555556;2;5029;1.3;1;0
26651;1;1741;1;0.666666667;0.833333333;1550;0.223484849;1825;33709;3;2.7;0
26652;89;38410;61;0.794102759;0.968810663;4886;0.70752875;4005;39667;3;1;1
26653;11;11526;15;0.776519916;0.955974843;11322;0.843297272;0;0;8;5.3;0
26654;4;1932;1;0.833333333;0.7;10134;0.339064667;3769;39724;3;2;0
26655;456;10753;81;0.759497818;1;1806;0.976190476;4455;51827;4.7;4.3;0
26656;11;30108;19;0.749098736;0.729351628;3678;0.679310834;1;2340;7;4.3;0
26657;351;28041;40;0.73224327;0.98245614;1511;0.741935484;0;0;5;2.7;1
26658;756;82977;97;0.749291847;0.983048962;5536;0.779349741;0;0;13.7;7.3;0
26659;135;48315;29;0.914005602;0.870821662;4342;0.61212727;424;29274;3;1;1
26660;103;25629;18;0.72983292;0.975308642;4086;0.607439614;116;6122;5.7;2;0
26661;120;5314;13;0.777101035;0.989247312;5953;0.790634292;4488;7278;5.7;2.7;0
26662;63;31952;58;0.81114622;0.98367712;1669;0.966666667;0;0;2.7;2;1
26663;3;1343;1;0.777777778;1;189;0.916666667;2933;52223;6;4.3;0
26664;6;1294;2;0.883333333;1;383;0.875;1244;68950;12;4.3;0
26665;78;69495;28;0.819550081;0.794548905;6453;0.901740794;602;22885;4.7;1.7;1
26666;458;40774;66;0.852194126;0.992752868;2736;0.770994256;0;0;9;3.3;0
26667;98;6654;5;0.759168035;0.883415435;2075;0.686980897;3757;47182;3.7;1.3;1
26668;2;1310;1;0.5;1;2000;0.568686869;502;17688;0.7;0.7;1
26669;11;14771;20;0.549588868;0.967741936;1906;0.899166667;3285;5327;6.7;2.7;0
26670;25;38601;16;0.853154253;0.624623525;414;0.642857143;427;17996;3;1.7;1
26671;180;40642;30;0.725571821;0.99086758;4872;0.994871795;0;0;7.3;3;0
26672;36;5224;9;0.685070306;0.987179487;3314;0.995098039;1023;24199;2.7;1.7;1
26673;122;72626;63;0.886297119;0.899387804;189;0.8;642;34787;1.7;1.3;0
26674;33;35555;33;0.905493482;0.456698738;5997;0.878595173;0;0;3.7;1.7;1
26675;4;10476;8;0.869212453;1;14708;1;0;0;6.7;2.7;0
26676;17;21314;25;0.642574012;0.899504521;2278;0.889583333;1637;36633;4.7;2.7;0
26677;199;61210;154;0.790644745;0.945580087;18928;0.649986744;265;430;4.7;2;1
26678;80;11387;4;0.761904762;0.979166667;9653;0.871405572;3064;27599;2.3;1.3;1
26679;269;23001;61;0.747453084;1;33994;0.999627144;0;0;18.7;5.7;0
26680;15;8334;35;0.734135084;0.986096701;17889;0.950542008;106;23306;18;8;0
26681;32;17727;20;0.737386638;0.87839918;1965;0.583918129;2;7457;4.7;3.7;0
26682;188;28583;102;0.705403798;1;1247;1;0;0;9;3;0
26683;924;27794;65;0.692305266;1;10792;0.996969697;106;13376;15;5;0
26684;55;25348;27;0.656740041;0.980469607;33608;0.899528158;1343;2178;18;6.3;0
26685;51;18109;15;0.723311547;0.942538126;2036;0.770092593;65;20358;10;3.3;0
26686;18;3999;6;0.886666667;1;8083;0.965679581;1413;26833;9.7;4;0
26687;22;28758;18;0.871212121;0.95021645;519;0.237829912;62;100;4.3;3.7;0
26688;82;26484;123;0.832623528;0.986925645;2118;0.95120614;268;27185;19;12;0
26689;660;24879;53;0.769630832;1;13972;0.958657859;233;7608;14.3;3.7;0
26690;298;25080;34;0.759223509;0.984984985;1586;0.878787879;0;0;8.3;2;0
26691;98;62302;82;0.839188129;0.991323819;20719;0.887746837;0;0;16.7;7;0
26692;8;12010;15;0.781144781;0.759326599;3989;0.343893066;0;0;4.3;2.3;0
26693;18;10983;16;0.843928853;0.978811926;12367;0.898291705;0;0;7;2.3;0
26694;43;48832;81;0.743573993;1;119872;1;0;0;13.3;6;0
26695;18;25058;16;0.763796296;0.887314815;16039;0.680876059;814;48944;11.7;6.3;0
26696;12;4880;4;0.658008658;0.871212121;1778;0.323611111;1565;20000;2.7;1.3;0
26697;165;34488;79;1;0.99500998;694;0.921296296;1357;2200;1.3;1;0
26698;61;54927;72;0.721995465;0.993424036;92;1;0;0;3.3;2.7;0
26699;44;7667;9;0.633074935;1;300;0.666666667;568;10889;2.3;1.7;0
26700;86;59027;118;0.786790469;0.972980124;4844;0.39299435;25;40;9;5.7;0
26701;2036;65254;92;0.764259497;1;4119;1;12;20;17.7;7.3;1
26702;453;42526;100;0.845910753;0.986020166;1617;0.36686812;2;7247;6.3;4.7;0
26703;8;21284;18;0.719689404;0.785879405;26036;0.953260715;1081;1753;10.7;4.3;0
26704;74;40193;39;0.705231161;0.798968572;34614;0.426474565;12;20;20;8;0
26705;56;19481;14;0.807953216;0.964912281;4583;0.800278773;0;0;5.7;2.7;0
26706;3;2612;4;0.759803922;0.960784314;2336;0.988888889;1297;23396;2.7;2.3;0
26707;86;35650;30;0.849657996;0.978671438;7422;0.970251872;756;1226;8.7;4.3;0
26708;140;54390;126;0.765352252;0.917768858;4292;0.949717443;3;11710;2.7;1.7;1
26709;109;5307;48;0.789210462;0.982280672;3306;0.251010101;294;10869;2;1;0
26710;8;8570;10;0.926776266;0.912320484;15664;0.978344911;167;5659;8.3;6.7;1
26711;21;7971;8;0.709831155;0.851988017;2747;0.827810266;270;10613;5;3.3;0
26712;58;16971;19;0.909533056;0.992063492;2400;0.905714522;15;7262;6.3;4;0
26713;410;44936;102;0.734729352;0.983669549;5936;1;0;0;13.7;6;0
26714;6;5727;9;0.967741936;0.961421225;556;0.708333333;1189;14691;2.7;2.7;0
26715;63;45017;40;0.739411962;0.857049294;7478;0.576249189;0;0;13.7;7.3;0
26716;522;31140;41;0.622771306;1;5768;0.705597983;0;0;18;5.3;0
26717;55;25160;54;0.757150566;0.726943266;4625;0.594005092;822;29126;6;3;0
26718;19;40923;35;0.660166429;0.881821817;656;0.406746032;0;0;8.7;6.3;0
26719;16;14252;12;0.889869281;0.92745098;20081;0.81853837;783;1270;10;7;0
26720;103;5169;31;0.737068821;0.97022114;4300;0.803629785;1543;38855;4.3;3.3;0
26721;29;22533;11;0.826384625;0.958065896;1372;0.864087302;392;19344;2;2.3;0
26722;37;41024;22;0.690367965;0.995670996;5456;0.976689977;0;0;6.3;2;0
26723;6;3115;9;0.462264151;0.814223512;1486;0.851551957;2114;36671;2.7;2;1
26724;115;31222;24;0.753968254;0.985714286;19881;0.946590356;0;0;7.7;5.7;0
26725;102;38572;29;0.662272542;0.929645043;21322;0.678059619;0;0;11.3;6.7;0
26726;35;23696;21;0.72469245;1;100;1;0;0;5.7;2;0
26727;228;39037;33;0.697947317;1;1231;1;0;0;13.3;11.3;0
26728;328;76296;189;0.826119006;0.98869915;8000;0.574293716;3098;87087;9;7;0
26729;3;3464;3;0.536904762;0.867857143;4633;0.803895214;2544;59943;7.3;3;1
26730;67;16706;29;0.777164121;0.995169082;4025;1;2692;28894;4.3;2.7;0
26731;68;43674;38;0.686823277;1;13417;0.971544694;0;0;10;5.3;0
26732;23;25184;21;0.783263688;0.809027108;8014;0.784670144;419;29689;3;2.7;0
26733;24;35232;27;0.795849451;0.996254682;0;0;0;0;2;1.7;0
26734;175;19636;20;0.820296797;1;9733;1;0;0;4;1;1
26735;172;45342;75;0.616400795;0.99312204;464;1;0;0;14.3;4.7;0
26736;18;5977;13;0.566023608;1;25562;1;598;29439;17.7;10;0
26737;37;30009;24;0.739054998;0.905808963;7972;1;3315;44000;4;2;1
26738;107;29013;20;0.827962715;0.993710692;3214;0.767598035;0;0;8.7;2.3;0
26739;18;18600;19;0.747164708;0.972095713;342;1;5126;8312;4.3;3.7;0
26740;1;2296;2;1;0.666666667;917;1;2054;62661;0.7;1;0
26741;47;41333;46;0.696880468;0.937299408;892;0.897435897;22;3;10.3;7.7;0
26742;374;13252;27;0.721751412;1;4750;0.941168469;395;9807;6.7;3;0
26743;475;116297;224;0.731154221;0.993204939;39072;0.884561056;0;0;22.3;7.7;0
26744;20;24638;31;0.766133859;0.855948279;6203;0.630486473;67;8567;9;6;0
26745;31;22279;24;0.811866565;0.995555556;379;1;0;0;5.7;3;0
26746;315;62887;138;0.766879823;0.786371917;5403;0.87510498;0;0;7.7;5.7;0
26747;0;0;0;0;0;92;0;601;65753;2;1.7;1
26748;0;1244;1;0.888888889;0.333333333;1672;0.52173913;1141;29296;1.3;1;0
26749;80;17535;35;0.888065369;0.646495549;13200;0.522694654;0;0;6.3;5;0
26750;248;32380;161;0.831907916;1;3589;1;7;679;11.3;6.3;0
26751;68;6783;13;0.842381194;1;6847;0.997183404;3;3113;4;1;0
26752;16;28019;24;0.817061642;0.46025641;18811;0.257968676;12;20;11.3;4.7;0
26753;81;23514;37;0.754671814;0.943584587;8214;0.895703934;0;0;12.3;1.3;0
26754;72;89115;84;0.763154556;0.980211591;20033;0.985559645;73;8334;12.7;3;1
26755;17;9926;6;0.805952381;0.554761905;0;0;1187;52779;6.3;4.7;0
26756;52;13277;9;0.631466487;1;6153;1;0;0;5;2.3;0
26757;242;23335;37;0.776167009;0.979643766;4987;0.972762825;0;0;10.3;7.3;0
26758;98;48561;48;0.772268908;0.937254902;4146;0.95;330;16667;1.7;1.3;0
26759;121;74796;69;0.796435955;0.964642375;3417;0.709608844;1;2965;5.3;3;0
26760;50;21104;22;0.678317436;0.957281866;10992;0.793757084;28;867;9.7;6;0
26761;119;30943;81;0.6896527;0.984685535;14161;0.728860268;0;0;14.7;8.7;0
26762;2;1722;2;0.5;0.833333333;814;0.3;585;29069;1.7;1.3;0
26763;132;39724;39;0.855723126;0.923543124;583;1;0;0;6.3;4.3;0
26764;258;21173;55;0.74907091;0.997685185;4586;0.990098119;12;20;4.7;3.3;0
26765;103;19697;22;0.977022059;0.977481618;217;1;223;7515;1;1.3;0
26766;10;15625;12;0.809193809;0.904351467;34150;0.522850789;0;0;1.3;1;0
26767;23;11702;17;0.843508511;0.267799687;3167;0.240740741;592;960;5;3.7;0
26768;41;79217;38;0.807088015;0.883755732;906;0.680555556;0;0;4;2.3;0
26769;11;14102;11;0.751633987;0.80130719;1144;0.833333333;6101;69971;2.7;2;1
26770;520;14161;58;0.751305211;0.995850622;1169;1;0;0;1.7;1;1
26771;61;26691;7;0.859587252;0.673328109;12397;0.892862543;0;0;2.3;1;1
26772;38;9848;14;0.76244898;1;12558;0.99348558;3248;5267;8;5.3;0
26773;46;26633;29;0.747004805;0.984704738;3781;0.730224628;0;0;2;1.7;0
26774;52;26336;28;0.708253708;0.893093093;353;0.916666667;12;20;7.3;2;0
26775;18;45551;23;0.760367816;0.551570195;9403;0.135067473;889;18546;4.3;4;0
26776;66;60976;31;0.713024834;1;5542;0.995098039;0;0;4;2;0
26777;5;5641;4;0.976190476;0.765873016;1625;0.633333333;499;19636;1.3;1;1
26778;13;26570;13;0.751416122;0.862636166;5736;0.726554857;0;0;4.3;2.7;0
26779;3;11851;10;0.784090909;0.798989899;6031;0.815243529;3079;49897;5.7;3;1
26780;151;30382;39;0.640632666;0.996396396;217;1;0;0;5.3;3.3;0
26781;62;22831;24;0.738662132;0.979056437;5553;0.935217119;78;13401;10.3;9.3;0
26782;99;42288;38;0.83623156;0.97331007;4636;0.780623974;59;133;3.3;1.3;1
26783;89;28908;87;0.925534884;1;9450;0.919540369;609;33151;5.3;2.3;1
26784;479;94113;87;0.743671006;0.918926679;14044;0.809366747;44;10859;11.7;4.3;1
26785;5;8258;7;0.637226971;0.826075159;375;0.7;707;28580;1.7;1.3;0
26786;36;27001;24;0.80036725;0.368417298;1236;0.348067633;0;0;5;3;0
26787;7;3879;2;0.777777778;1;6677;1;2398;97407;9.3;1.7;1
26788;150;66828;160;0.684251862;0.974111684;16642;0.857306782;78;127;5.3;2.3;0
26789;339;29404;67;0.713073531;1;8339;0.994623656;2005;49446;13.3;9;0
26790;978;43722;130;0.746857673;0.93457179;3397;0.963425926;0;0;10.7;4.3;0
26791;93;25863;62;0.768284493;0.998611111;5344;0.903434343;137;4321;5.3;3;0
26792;48;37096;20;0.782832293;1;1161;0.916666667;1221;1980;7;3;0
26793;166;44080;42;0.689637666;0.990654206;4019;0.953276353;1;2520;8.3;3;0
26794;35;40957;34;0.781274626;0.983747045;4494;0.989583333;8587;71188;6;3.3;1
26795;135;20913;40;0.801896543;0.859876254;31433;0.586054671;12;20;13.7;3;0
26796;86;33957;41;0.837521031;0.994750656;4922;0.985000838;2;7915;6.7;2.3;0
26797;77;39153;50;0.735505757;0.998095238;2024;0.967676768;1615;29134;2.3;1;0
26798;558;28775;153;0.722082563;1;17369;0.99760232;27;11445;15;5.3;0
26799;3;7218;7;0.915789474;0.190605546;1089;0.332417582;8146;113213;6.3;4;1
26800;119;53286;63;0.78969602;0.988536199;458;0.983739837;358;580;17.3;7;0
26801;56;27683;42;0.768569541;0.950707075;8461;0.637855142;0;0;7.7;4;0
26802;93;40868;12;0.660021265;0.94006734;3167;0.327805078;0;0;12.3;3.7;0
26803;57;28217;27;0.782175926;0.983179012;7511;0.966327455;0;0;6.3;4;0
26804;47;20459;43;0.838630682;0.995934364;3242;1;0;0;6.7;2.3;0
26805;3;4662;5;0.866106443;1;528;0.516666667;2306;40333;6;3.3;0
26806;16;18113;28;0.76390542;0.97017783;14383;0.782904305;0;0;9.7;2.7;0
26807;130;88481;39;0.791914395;0.990540759;26919;0.974204507;764;33422;12.3;8.7;0
26808;5;19841;11;0.686616734;0.957637601;92;1;0;0;4;2.7;0
26809;779;71983;116;0.694073712;0.999081726;556;1;167;10934;22;10;0
26810;12;4074;15;0.856021756;0.993939394;4339;0.846357253;926;19100;4.7;4.3;0
26811;51;20031;28;0.796136568;0.966437965;8428;0.860813824;0;0;5;1.7;0
26812;75;20001;55;0.805838281;0.981682224;1456;0.475490196;0;0;7;5.7;0
26813;6;13870;11;0.705379588;0.786073404;1608;0.939393939;282;12972;4;2;0
26814;34;29529;34;0.795199381;0.863020448;8206;0.612426734;0;0;8;4.3;0
26815;8;1339;5;0.391405343;0.918699187;1678;0.827777778;369;50219;15.7;3.3;0
26816;0;0;0;0;0;0;0;2200;122127;7.3;3.7;1
26817;0;0;0;0;0;92;1;297;24247;2.3;2.3;0
26818;21;9807;12;0.674228395;0.793981482;24614;0.502798265;0;0;8.3;4;0
26819;59;45420;61;0.734059449;0.980185904;5550;0.92835101;1156;35647;2.3;2.3;0
26820;264;14498;22;0.729935818;0.981981982;2142;1;0;0;4.3;3.7;0
26821;10;17056;24;0.72976828;0.992337165;3222;0.956340956;0;0;6.3;3.7;0
26822;8;16257;7;0.741269841;0.826984127;4764;0.480980807;37;60;2.7;2.3;0
26823;152;13973;7;0.728859185;0.950617284;19408;0.976706025;0;0;5.7;2.3;0
26824;149;40836;92;0.795422866;0.998116761;1125;1;1678;2721;4;2.7;0
26825;149;29044;18;0.606855145;0.976744186;386;0.805555556;0;0;5.3;2.3;0
26826;67;22252;26;0.803772114;0.94285856;2056;0.247491039;1;2380;8.3;2.3;0
26827;102;57828;96;0.890431797;0.964199595;2094;0.976190476;49;80;8.3;3;0
26828;202;2617;10;0.660818714;1;22625;0.988918129;0;0;5.7;3;0
26829;182;19462;32;0.745685793;1;9689;0.995098039;287;19084;9.3;5.3;0
26830;205;36075;60;0.680253879;0.992753623;2847;0.937984496;2716;4405;12;9;0
26831;47;14975;12;0.557474758;0.933997135;6139;0.827219538;0;0;4.3;2.7;0
26832;164;35439;94;0.904810202;0.960391718;458;1;0;0;1;1;0
26833;216;31793;33;0.59478355;0.939372294;2594;0.826190476;0;0;6;2.3;1
26834;44;68940;52;0.75647653;0.973103585;13786;0.96121202;2390;30419;7.3;5.3;0
26835;136;14613;53;0.768016443;0.926077792;13467;0.577546898;234;380;9.7;6.7;0
26836;1;3621;3;0.766666667;0.933333333;2064;0.914141414;578;38498;5;3.3;0
26837;38;14833;16;0.741835763;0.838692484;4314;0.87854251;99;160;3.7;2.3;0
26838;115;50287;35;0.72586574;0.847783437;24928;0.487238399;1;3516;14.7;9.3;0
26839;47;17429;19;0.64560427;1;3892;0.811391223;0;0;4.3;3.7;1
26840;537;71124;46;0.741660222;0.969801721;22683;0.934616729;1434;24800;7;1.7;0
26841;2;2506;4;0.620490621;0.693362193;729;0.525;795;17874;1.3;1;0
26842;100;29471;22;0.815088594;0.961877076;1117;0.776470588;0;0;8.3;6.3;0
26843;213;15904;27;0.750352075;0.990196078;1639;1;0;0;6.7;1.3;0
26844;42;58231;26;0.647012724;0.4164208;15314;0.571622093;1379;2236;10;3.7;0
26845;1;913;2;0.455555556;0.955555556;733;0.628472222;5839;42798;2.3;1.7;0
26846;86;147459;85;0.773844672;0.944117167;19067;0.988320757;25;40;8;3.3;0
26847;183;26981;20;0.681653747;1;2361;0.859903382;23;3584;6.7;4;0
26848;0;1356;1;0.527777778;0.555555556;628;0.888888889;7679;84175;5.3;2.3;1
26849;2;4889;6;0.732539683;0.958333333;517;0.633333333;5145;44934;3;3;0
26850;263;10168;16;0.616690536;0.986394558;1338;0.808921672;3515;55593;4.3;2.3;1
26851;68;32118;37;0.805059636;0.993939394;908;0.294516042;0;0;4;3.3;0
26852;204;93546;94;0.710015664;0.916673181;14083;0.702318011;5895;147826;17.3;8;0
26853;51;35170;18;0.736666917;1;142;1;0;0;6.7;4;0
26854;35;71508;43;0.764032988;0.777747691;33869;0.776462408;12;20;20;5.7;0
26855;186;43752;79;0.809009058;0.976048661;2625;0.204966689;0;0;13.3;5.3;0
26856;71;29784;46;0.702954886;0.896154312;3328;0.868198099;22;13034;10;5;0
26857;9;3520;3;0.904761905;0.8;14008;0.943161437;12389;20091;3.7;2;0
26858;439;79484;25;0.760060457;0.990805466;3539;0.916666667;0;0;6;2;0
26859;135;43531;50;0.789167537;1;2111;0.25511514;0;0;13;9.3;0
26860;189;1426;33;0.813389015;1;2664;0.557142437;9747;15806;10;3.7;0
26861;43;15805;26;0.865572761;0.990128205;7725;0.921116468;1493;2421;7.3;5.3;0
26862;112;5300;7;0.5;1;600;0.859649123;1889;62627;6.3;2.7;0
26863;377;307638;153;0.758998218;0.913362457;1475;0.803703704;1827;53047;7;3;0
26864;80;24151;24;0.776099427;0.929155926;9711;0.727245212;62;100;7.3;4.3;0
26865;1;2185;3;0.690476191;0.896825397;19611;0.962301233;1122;61632;7;5.3;0
26866;1;5159;4;0.926739927;1;3883;0.888888889;434;703;7;4.3;1
26867;553;37753;52;0.667260844;0.994117647;9500;0.818946021;0;0;5.7;4.3;0
26868;1;852;1;1;1;183;1;31275;296970;3.3;2.3;1
26869;125;21189;24;0.773545856;1;1883;0.708926876;0;0;5.7;2;0
26870;67;7667;9;0.672180451;1;11728;0.991618998;786;45009;8.3;3.3;0
26871;155;78258;72;0.778174512;0.991416348;15950;0.992559524;49;14240;9.3;5.7;0
26872;22;19925;16;0.649224806;0.951436389;9608;0.844353344;406;24702;10.7;4;1
26873;280;29890;136;0.77459242;0.993614707;1572;0.846153846;0;0;10.7;2.3;0
26874;195;45083;37;0.773553807;0.977542871;3306;0.76778083;0;0;6.3;4;1
26875;150;45652;65;0.784898292;0.998538012;17308;0.967599503;1;8354;11;3.7;0
26876;366;73995;96;0.647313569;1;48422;0.988985721;3383;111149;12.3;5.3;1
26877;9;7579;4;0.783068783;1;11806;0.944675595;0;0;3;1.7;1
26878;57;15464;15;0.670569867;0.298790008;6314;0.280150771;1652;2679;4.3;1.7;0
26879;23;15239;9;0.770261438;0.916339869;5467;0.691666667;0;0;4;2.7;0
26880;53;30237;33;0.714194577;1;258;0.933333333;0;0;8.7;5;0
26881;30;12272;24;0.723100948;0.992059069;22211;0.94238965;405;5207;18.3;6.3;0
26882;1298;119622;168;0.725601045;0.986817289;31469;0.969397217;1;1755;22;8.3;0
26883;32;22480;26;0.655814574;1;536;1;0;0;3;3;0
26884;127;7587;5;0.68;1;1706;1;2201;28232;5;2;0
26885;92;11703;7;0.613333333;1;15836;1;874;1417;8;3;0
26886;741;48471;62;0.76771282;1;14803;0.999374609;0;0;16.3;6.3;0
26887;198;50585;37;0.792573314;0.856815993;1228;0.640935673;31;50;12.7;5.7;0
26888;132;44795;69;0.72359403;0.751519387;2644;0.765476191;1;1867;7;2.7;1
26889;23;10676;9;0.84294551;0.482662149;8578;0.171470392;2853;42977;4;2.7;0
26890;44;6676;5;0.311111111;0.911111111;9347;0.286145102;2839;32033;5.7;4;0
26891;172;43617;60;0.741406922;0.992473795;9375;0.731708058;1090;1767;15.3;4.7;0
26892;45;54354;39;0.763875893;0.856436141;7750;0.992831541;12;20;3.7;2.7;0
26893;27;14800;19;0.917130802;0.951455696;3153;0.781454248;66;7015;4;2.7;0
26894;34;6122;9;0.771572872;0.980952381;2394;0.955555556;240;12862;0.7;0.7;0
26895;112;27891;38;0.68960832;1;2792;0.658018479;12;20;8.3;3.3;0
26896;13;20402;25;0.726500206;0.986363075;10144;0.908998328;313;16740;6.7;4;1
26897;930;10927;57;0.691411731;0.998254799;1197;0.53015873;395;21702;4.7;4.3;0
26898;58;6999;22;0.582168551;1;1325;0.985507246;6355;70363;5;4;1
26899;27;19393;16;0.792657887;0.89423628;7622;0.764929966;124;23503;3.7;4;0
26900;92;38228;32;0.721099496;0.751035344;1681;0.450978428;8429;189885;14;7.3;0
